Zeit,Zeit (UTC),Zählerstand Bezug (Wh),Zählerstand Einspeisung (Wh),Leistung Bezug (W),Leistung Einspeisung (W)
30.04.2020 00:00,29.04.2020 22:00,225938,2011811,292,0
30.04.2020 00:15,29.04.2020 22:15,226003,2011811,260,0
30.04.2020 00:30,29.04.2020 22:30,226063,2011811,240,0
30.04.2020 00:45,29.04.2020 22:45,226122,2011811,233,0
30.04.2020 01:00,29.04.2020 23:00,226194,2011811,289,0
30.04.2020 01:15,29.04.2020 23:15,226262,2011811,271,0
30.04.2020 01:30,29.04.2020 23:30,226320,2011811,232,0
30.04.2020 01:45,29.04.2020 23:45,226385,2011811,257,0
30.04.2020 02:00,30.04.2020 00:00,226445,2011811,241,0
30.04.2020 02:15,30.04.2020 00:15,226528,2011811,330,0
30.04.2020 02:30,30.04.2020 00:30,226600,2011811,289,0
30.04.2020 02:45,30.04.2020 00:45,226653,2011811,214,0
30.04.2020 03:00,30.04.2020 01:00,226713,2011811,238,0
30.04.2020 03:15,30.04.2020 01:15,226777,2011811,257,0
30.04.2020 03:30,30.04.2020 01:30,226850,2011811,291,0
30.04.2020 03:45,30.04.2020 01:45,226919,2011811,273,0
30.04.2020 04:00,30.04.2020 02:00,226986,2011811,269,0
30.04.2020 04:15,30.04.2020 02:15,227059,2011811,292,0
30.04.2020 04:30,30.04.2020 02:30,227136,2011811,307,0
30.04.2020 04:45,30.04.2020 02:45,227220,2011811,336,0
30.04.2020 05:00,30.04.2020 03:00,227288,2011811,270,0
30.04.2020 05:15,30.04.2020 03:15,227351,2011811,252,0
30.04.2020 05:30,30.04.2020 03:30,227427,2011811,306,0
30.04.2020 05:45,30.04.2020 03:45,227502,2011811,300,0
30.04.2020 06:00,30.04.2020 04:00,227588,2011811,343,0
30.04.2020 06:15,30.04.2020 04:15,227688,2011811,399,0
30.04.2020 06:30,30.04.2020 04:30,227913,2011811,899,0
30.04.2020 06:45,30.04.2020 04:45,227955,2011811,167,0
30.04.2020 07:00,30.04.2020 05:00,228017,2011815,250,17
30.04.2020 07:15,30.04.2020 05:15,228082,2011853,259,150
30.04.2020 07:30,30.04.2020 05:30,228089,2012025,29,689
30.04.2020 07:45,30.04.2020 05:45,228089,2012280,0,1022
30.04.2020 08:00,30.04.2020 06:00,228089,2012578,0,1190
30.04.2020 08:15,30.04.2020 06:15,228089,2012852,0,1097
30.04.2020 08:30,30.04.2020 06:30,228089,2013053,0,803
30.04.2020 08:45,30.04.2020 06:45,228093,2013271,14,871
30.04.2020 09:00,30.04.2020 07:00,228093,2013549,0,1111
30.04.2020 09:15,30.04.2020 07:15,228093,2013975,0,1701
30.04.2020 09:30,30.04.2020 07:30,228093,2014395,0,1682
30.04.2020 09:45,30.04.2020 07:45,228093,2015602,0,4827
30.04.2020 10:00,30.04.2020 08:00,228093,2016522,0,3679
30.04.2020 10:15,30.04.2020 08:15,228093,2016945,0,1692
30.04.2020 10:30,30.04.2020 08:30,228093,2017488,0,2173
30.04.2020 10:45,30.04.2020 08:45,228093,2017955,0,1865
30.04.2020 11:00,30.04.2020 09:00,228093,2018501,0,2185
30.04.2020 11:15,30.04.2020 09:15,228093,2019042,0,2163
30.04.2020 11:30,30.04.2020 09:30,228093,2019622,0,2321
30.04.2020 11:45,30.04.2020 09:45,228093,2019884,0,1044
30.04.2020 12:00,30.04.2020 10:00,228244,2019952,602,274
30.04.2020 12:15,30.04.2020 10:15,228245,2020834,4,3526
30.04.2020 12:30,30.04.2020 10:30,228245,2022930,0,8384
30.04.2020 12:45,30.04.2020 10:45,228245,2025378,0,9792
30.04.2020 13:00,30.04.2020 11:00,228245,2026703,0,5301
30.04.2020 13:15,30.04.2020 11:15,228245,2027871,0,4669
30.04.2020 13:30,30.04.2020 11:30,228245,2029017,0,4585
30.04.2020 13:45,30.04.2020 11:45,228245,2030953,0,7742
30.04.2020 14:00,30.04.2020 12:00,228245,2031750,0,3190
30.04.2020 14:15,30.04.2020 12:15,228283,2032178,151,1711
30.04.2020 14:30,30.04.2020 12:30,228283,2033487,0,5234
30.04.2020 14:45,30.04.2020 12:45,228283,2035376,0,7555
30.04.2020 15:00,30.04.2020 13:00,228283,2037240,0,7458
30.04.2020 15:15,30.04.2020 13:15,228283,2039151,0,7643
30.04.2020 15:30,30.04.2020 13:30,228283,2041325,0,8696
30.04.2020 15:45,30.04.2020 13:45,228283,2043406,0,8323
30.04.2020 16:00,30.04.2020 14:00,228283,2044374,0,3869
30.04.2020 16:15,30.04.2020 14:15,228283,2045462,0,4352
30.04.2020 16:30,30.04.2020 14:30,228283,2047539,0,8310
30.04.2020 16:45,30.04.2020 14:45,228283,2049000,0,5844
30.04.2020 17:00,30.04.2020 15:00,228283,2050493,0,5969
30.04.2020 17:15,30.04.2020 15:15,228283,2051490,0,3989
30.04.2020 17:30,30.04.2020 15:30,228283,2052247,0,3027
30.04.2020 17:45,30.04.2020 15:45,228283,2053182,0,3739
30.04.2020 18:00,30.04.2020 16:00,228283,2054097,0,3662
30.04.2020 18:15,30.04.2020 16:15,228283,2054401,0,1215
30.04.2020 18:30,30.04.2020 16:30,228283,2054535,0,536
30.04.2020 18:45,30.04.2020 16:45,228283,2054943,0,1628
30.04.2020 19:00,30.04.2020 17:00,228349,2055469,266,2105
30.04.2020 19:15,30.04.2020 17:15,228501,2055524,608,221
30.04.2020 19:30,30.04.2020 17:30,228527,2055652,101,512
30.04.2020 19:45,30.04.2020 17:45,228527,2055770,0,470
30.04.2020 20:00,30.04.2020 18:00,228529,2055814,11,175
30.04.2020 20:15,30.04.2020 18:15,228577,2055814,188,0
30.04.2020 20:30,30.04.2020 18:30,228650,2055814,293,0
30.04.2020 20:45,30.04.2020 18:45,228753,2055814,412,0
30.04.2020 21:00,30.04.2020 19:00,228888,2055814,540,0
30.04.2020 21:15,30.04.2020 19:15,228980,2055814,368,0
30.04.2020 21:30,30.04.2020 19:30,229081,2055814,402,0
30.04.2020 21:45,30.04.2020 19:45,229229,2055814,592,0
30.04.2020 22:00,30.04.2020 20:00,229340,2055814,443,0
30.04.2020 22:15,30.04.2020 20:15,229448,2055814,429,0
30.04.2020 22:30,30.04.2020 20:30,229550,2055814,410,0
30.04.2020 22:45,30.04.2020 20:45,229673,2055814,491,0
30.04.2020 23:00,30.04.2020 21:00,229756,2055814,332,0
30.04.2020 23:15,30.04.2020 21:15,229844,2055814,352,0
30.04.2020 23:30,30.04.2020 21:30,229913,2055814,275,0
30.04.2020 23:45,30.04.2020 21:45,229974,2055814,242,0
